player_id,name,hand,height,country,year,max_rank
223967,Maria Cristina Fernandez,U,,ARG,1970,
200856,Ana Cavadini,U,,ARG,1970,
223973,Marta Fernandez Ruiz,U,,ARG,1970,
201119,Graciela Moran,U,,ARG,1970,
200861,Yaeko Matsuda,U,,JPN,1970,
200258,Jeong Soon Yang,U,,KOR,1970,
227725, Enouchi,U,,JPN,1970,
212624,Kazuko Kuromatsu,U,,JPN,1970,
200272,Brenda Dale,U,,AUS,1970,
201156,Stephanie Tolleson,U,,USA,1970,
200991,Joanne Russell,R,173.0,USA,1970,
200463,Terry Holladay,L,180.0,USA,1970,
227726,Terri Thomas,U,,USA,1970,
226173,Sue Boyle,U,,USA,1970,
201157,Susan Hagey,R,,USA,1970,
200940,Ilana Kloss,L,164.0,RSA,1970,
203689,Jacqueline Berson,U,,FRA,1970,
201150,Elizabeth Vlotman,U,,GBR,1970,
227727,S Mclachlan,U,,RSA,1970,
216596,Barbara Murphy,U,,AUS,1970,
200219,Patricia Coleman,U,,AUS,1971,
200179,Barbara Hawcroft,R,,AUS,1971,
200184,Helen Gourlay,R,166.0,AUS,1971,
200220,Patti Hogan,R,,USA,1971,
200185,Lesley Hunt,R,168.0,AUS,1971,
200213,Jan Lehane,R,,AUS,1971,
200210,Norma Eastburn,U,,AUS,1971,
200138,Sandra Hole,U,,AUS,1971,
200200,Norma Marsh,U,,AUS,1971,
200129,Lesley Turner,R,,AUS,1971,
200211,Winnie Shaw,R,,GBR,1971,
200166,Patricia Edwards,U,,AUS,1971,
200223,Sharon Walsh Pete,R,174.0,USA,1971,
200192,Helen Kayser,U,,AUS,1971,
200144,Margaret Court,R,175.0,AUS,1971,
200150,Evonne Goolagong,R,168.0,AUS,1971,
200866,Linda Tuero,R,163.0,USA,1971,
200813,Ingrid Bentzer,R,,SWE,1971,
200833,Judith Szorenyi,U,,HUN,1971,
200854,Maria Teresa Nasuelli,R,,ITA,1971,
200274,Julie Heldman,R,170.0,USA,1971,
200886,Becky Vest,U,,USA,1971,
200884,Marijke Jansen,U,,NED,1971,
200887,Trudy Groenman,L,,NED,1971,
200141,Wendy Gilchrist,L,,AUS,1971,
200782,Esme Emmanuel,U,,RSA,1971,
200789,Lea Pericoli,U,,ITA,1971,
200194,Francoise Durr,R,162.0,FRA,1971,
200875,Pamela Austin,U,,USA,1971,
200862,Valerie Ziegenfuss,R,173.0,USA,1971,
200356,Betty Stove,R,185.0,NED,1971,
200832,Daniele Bouteleux,U,,FRA,1971,
200892,Aleksandra Ivanova,U,,URS,1971,
200808,Laura Rossouw,U,,RSA,1971,
200759,Katja Ebbinghaus,R,173.0,FRG,1971,
200829,Nancy Richey,R,160.0,USA,1971,
200214,Christina Sandberg,R,,SWE,1971,
200251,Kazuko Sawamatsu,U,174.0,JPN,1971,
200228,Olga Morozova,R,170.0,URS,1971,
200882,Alena Palmeova West,U,,TCH,1971,
200152,Gail Sherriff,R,,FRA,1971,
200176,Kerry Reid,R,166.0,AUS,1971,
200159,Rosie Casals,R,157.0,USA,1971,
200868,Brenda Kirk,U,,RSA,1971,
200874,Jill Cooper,U,,GBR,1971,
200175,Mary Ann Eisel,U,,USA,1971,
200237,Virginia Wade,R,170.0,GBR,1971,
200895,Marilyn Greenwood,U,,GBR,1971,
200876,Denise Carter,U,,USA,1971,
200160,Judy Tegart,R,,AUS,1971,
200901,Nell Truman,R,,GBR,1971,
200863,Zaiga Yansone,U,,URS,1971,
200215,Susan Alexander,R,,AUS,1971,
200263,Janet Newberry,R,170.0,USA,1971,
200921,Patricia Reese,R,,USA,1971,
200281,Jackie Fayter,U,,GBR,1971,
200145,Kerry Harris,R,173.0,AUS,1971,
200891,Daphne Pattison,U,,ZIM,1971,
200904,Kristien Shaw,L,168.0,USA,1971,
200311,Cecilia Martinez,U,,USA,1971,
201096,Rita Bentley,U,,GBR,1971,
200317,Helga Masthoff,R,,FRG,1971,
201133,Eliza Pande,R,,USA,1971,
200265,Lindsey Beaven,R,,GBR,1971,
200151,Ada Bakker,U,,NED,1971,
201091,Christine Truman,R,,GBR,1971,
200283,Pam Teeguarden,R,178.0,USA,1971,
200190,Billie Jean King,R,168.0,USA,1971,
200183,Elena Subirats,U,,MEX,1971,
200298,Laura Dupont,R,,USA,1971,
200922,Laurie Tenney,U,,USA,1971,
200900,Barbara Downs,R,,USA,1971,
200139,Lita Liem,L,,INA,1971,
200259,Chris Evert,R,168.0,USA,1971,
200945,Marita Redondo,R,165.0,USA,1971,
201092,Joyce Williams,U,,GBR,1971,
200879,Wendy Overton,U,,USA,1971,
200193,Ann Jones,L,,GBR,1971,
200870,Peaches Bartkowicz,U,,USA,1971,
201129,Marilyn Pryde,R,,NZL,1971,
200148,Marilyn Tesch,U,,AUS,1971,
200217,Adrienne Avis,U,,AUS,1971,
200755,Daniela Marzano,U,,ITA,1971,
200222,Anne Coleman,U,,AUS,1971,
200171,Janet Young,U,,AUS,1971,
200920,Kayoko Fukuoka,U,,JPN,1971,
200204,Sandra Walsham,U,,AUS,1971,
200146,Cynthia Doerner,R,168.0,AUS,1971,
200207,Cheryl Norquay,U,,AUS,1971,
203708,Ines Roget,U,,ARG,1971,
200803,Raquel Giscafre,U,,ARG,1971,
212632,Ruia Morrison,R,,NZL,1971,
223077,Stephanie Johnson,U,,USA,1971,
200168,Karen Krantzcke,R,188.0,AUS,1971,
200174,Kerry Wilkinson,U,,AUS,1971,
223660,Kimiyo Hatanaka,U,,JPN,1971,
200157,Lynne Nette,U,,AUS,1971,
200203,Vicki Lancaster Kerr,U,,AUS,1971,
200209,Wendy Turnbull,R,164.0,AUS,1971,
200170,Beverley Rae,U,,AUS,1971,
200535,Jo Anne Faull,U,,AUS,1971,
200165,Lany Kaligis,U,,INA,1971,
200161,Janine Whyte,U,,AUS,1971,
200871,Tory Ann Fretz,R,,USA,1971,
200860,Kristy Pigeon,L,,USA,1971,
212458,Robyn Legge,R,,NZL,1971,
200968,Betty Ann Grubb,R,175.0,USA,1971,
223655,Marlene Gerson,U,,RSA,1971,
200845,Patricia Walkden,R,,RSA,1971,
200944,Rowena Sanders,R,,RSA,1971,
223725,Christine Marais,U,,RSA,1971,
200888,Joan Wilshere,U,,RSA,1971,
200911,Linky Boshoff,R,,RSA,1971,
200826,Greta Delport,U,,RSA,1971,
200897,Heide Orth,R,,GER,1971,
201150,Elizabeth Vlotman,U,,GBR,1971,
200939,Alison Mcmillan,U,,RSA,1971,
200779,Maryna Godwin,R,,RSA,1971,
223519,Sue Hole,U,,AUS,1971,
223782,Una Vakino,U,,RSA,1971,
223733,G Russell,U,,RSA,1971,
223503,Nicky Kruger,U,,RSA,1971,
223726,Elizabeth Oosthuizen,U,,RSA,1971,
200883,Marianna Brummer,U,,RSA,1971,
212664,Margaret Hunt,U,,RSA,1971,
201248,Judy Alvarez,R,,USA,1971,
200361,Marie Pinterova,R,175.0,HUN,1971,
200889,Miroslava Holubova,U,,TCH,1971,
200877,Helga Schultze,R,,GER,1971,
201101,Janice Townsend,U,,GBR,1971,
200796,Sally Holdsworth,U,,GBR,1971,
200846,Michelle Rodriguez,U,,CHI,1971,
201132,Susan Minford,U,,IRL,1971,
200873,Ana Maria Arias,U,,CHI,1971,
200801,Kora Schediwy,U,,FRG,1971,
200358,Marcie Louie,R,,USA,1971,
201113,Shirley Bloomer,R,,GBR,1971,
200902,Corinne Molesworth,U,,GBR,1971,
200894,Isabel Fernandez De Soto,U,,COL,1971,
200788,Carol Ann Kalogeropoulos,U,,GRE,1971,
202213,Bunny Smith,U,,USA,1971,
201246,Kathy Kraft,U,,USA,1971,
201218,Tish Adams,U,,USA,1971,
223750,Roberta Alison,U,,USA,1971,
200932,Jeanne Evert,U,155.0,USA,1971,
201936,Anne Mette Sorensen,U,,DEN,1971,
200941,Janice Metcalf,U,183.0,USA,1971,
200914,Daryl Gralka,U,,USA,1971,
200492,Tina Mochizuki,R,,USA,1971,
200896,Nancy Ornstein,R,,USA,1971,
201216,Marjorie Gengler,U,,USA,1971,
212367,Geraldine Barniville,U,,IRL,1971,
200917,Veronica Burton,U,,GBR,1971,
201138,Tam Oshaughnessy,U,,USA,1971,
201125,Elizabeth Ernest,U,,GBR,1971,
223769,Ann Charlotte Dahlberg,U,,SWE,1971,
200812,Odile De Roubin,U,,FRA,1971,
200787,Fiorella Bonicelli,R,170.0,URU,1971,
212478,Silvia Gubler,U,,SUI,1971,
200781,Edda Buding,R,,FRG,1971,
201094,Lucia Bassi,U,,ITA,1971,
200238,Nathalie Fuchs,R,,FRA,1971,
201240,Margaret Cooper,U,,USA,1971,
201244,Sue Stap,U,,USA,1971,
223760,Susan Starrett,U,,USA,1971,
200248,Marion Proisy,U,,FRA,1971,
201214,Farel Footman,U,,USA,1971,
200943,Jane Stratton,U,,USA,1971,
201140,Wendy Appleby,U,,USA,1971,
223636,Vicky Smouse,U,,USA,1971,
200143,Kathleen Harter,R,,USA,1971,
200280,Joy Schwikert,U,,USA,1971,
201131,Patricia Cody,U,,USA,1971,
200226,Mona Guerrant,U,,USA,1971,
223792,Cathy Lorrains,U,,GBR,1971,
200266,Sue Barker,R,165.0,GBR,1971,
200924,Penny Moor,L,,GBR,1971,
201146,Annette Coe,L,,GBR,1971,
223718,Elaine Stephan,U,,NZL,1971,
223719,Ann Stevens,U,,NZL,1971,
216628,Jenny Helliar,U,,GBR,1971,
200188,Helen Amos,R,,AUS,1971,
216623,Beverley Vercoe,U,,NZL,1971,
202514,Cecilia Rosado,U,,MEX,1971,
203704,Gina Diaz Ponce,U,,MEX,1971,
212646,Yola Ramirez,R,,MEX,1971,
223717,Cecilie Fleming,U,,NZL,1971,
223722,Shelley Monds,U,,NZL,1971,
223720,Jill Fraser,U,,NZL,1971,
227502,Eva Llarena,U,,BRA,1971,
227504,Liz Snyder,U,,USA,1971,
212660,Beatrice Chrystman,U,,BRA,1971,
223563,Toni Novack,U,,USA,1971,
200926,Donna Ganz,U,157.0,USA,1971,
223637,Sue Epstein,U,,USA,1971,
223635,Mary Wisnieski,U,,USA,1971,
200933,Laurie Fleming,R,,USA,1971,
200811,Junko Sawamatsu,U,,JPN,1971,
227507,Anne Hodgson,U,,NZL,1971,
200823,Eva Lundquist,U,,SWE,1971,
200252,Monique Van Haver,U,,BEL,1971,
200162,Judith Salome,U,,NED,1971,
200881,Edith Winkens,U,,FRG,1971,
200806,Birgitta Lindstrom,U,,FIN,1971,
200799,Christiane Spinoza,U,,FRA,1971,
227509,Etta Harvey,U,,USA,1971,
201970,Vicki Beggs,U,,USA,1971,
227511,Nancy Mendel,U,,USA,1971,
227512,Betty Adler,U,,USA,1971,
224462,Elena Granaturovna,U,,URS,1971,
200240,Eugenia Birioukova,R,,AZE,1971,
224910,Yevgenia Izopaitis,U,,URS,1971,
200180,Astrid Suurbeek,U,158.0,NED,1971,
200946,Sylvie Rual,U,,FRA,1971,
200931,Marina Kroschina,R,,URS,1971,
226577,L Novoshinskaya,U,,URS,1971,
224898,Yekaterina Kryuchkova,U,,URS,1971,
224531,Maria Kull,U,,URS,1971,
224132,Rauza Islanova,U,,URS,1971,
226592,Anna Yeremeyeva,U,,URS,1971,
200233,Chris Matison,R,,AUS,1971,
200855,Erzsebet Polgar,U,,HUN,1971,
226584,Gabriele Lutteken,U,,GER,1971,
200840,Eva Szabo,U,,HUN,1971,
212667,Jacqueline Rees Lewis,R,,FRA,1971,
200878,Katalin Borka,U,,HUN,1971,
201242,Susan Vinton,U,,USA,1971,
200794,Marianne Kindler,U,,SUI,1971,
223571,Heidi Reetmeyer,U,,GER,1971,
200284,Nora Blom,U,,NED,1971,
223856,Gaby Tremus,U,,GER,1971,
223930,Jacqueline Venturino,U,,FRA,1971,
200850,Monique Salfati,R,,ITA,1971,
200835,Janine Lieffrig,R,,FRA,1971,
200795,Patricia Montano,U,,MEX,1971,
202512,Lucia Gongora,U,,MEX,1971,
201134,Andree Martin,U,,CAN,1971,
200255,Lesley Charles,U,,GBR,1971,
200809,Johanne Venturino,U,,FRA,1971,
223579,Nuala Dwyer,U,,GBR,1971,
223997,Sandra Okin,U,,GBR,1971,
200243,Glynis Coles,R,173.0,GBR,1971,
201093,Alex Cowie,U,,GBR,1971,
227530,Jenny Hellier,U,,GBR,1971,
200869,Maria Eugenia Guzman,U,,ECU,1971,
227533,Mrs G E Marshall,U,,GBR,1971,
223842,Denise Staniszewski,U,,GBR,1971,
223705,Sarah Huntington,U,,GBR,1971,
224001,Marilyn Bevan,U,,GBR,1971,
224013,Gwen Armstrong,U,,GBR,1971,
216624,Barbara Walsh,U,,AUS,1971,
200800,Frances Maclennan,U,,GBR,1971,
224410,E Armstrong,U,,GBR,1971,
201119,Graciela Moran,U,,ARG,1971,
223973,Marta Fernandez Ruiz,U,,ARG,1971,
200925,Beatriz Araujo,U,,ARG,1971,
223851,Lesley Wellerman,U,,GBR,1971,
224965,Annika Nydeus,U,,SWE,1971,
223538,Sannie Gouws,U,,RSA,1971,
200817,Judy Congdon,U,,GBR,1971,
200268,Frances Candy,U,,AUS,1971,
201127,Gail Hansen,U,,USA,1971,
200205,Judy Harris,U,,AUS,1971,
200885,Sharon Van Brandis,U,,RSA,1971,
201136,Trish Mcclenaughan,R,,AUS,1971,
201226,Maricaye Christenson,U,,USA,1971,
201141,Di Riste,U,,GBR,1971,
227548,O King,U,,GBR,1971,
224293,Hilary Hodge,U,,GBR,1971,
200784,Fay Toyne,U,,AUS,1971,
201229,Louise Gonnerman,U,,USA,1971,
201128,Jane Ohara,U,,CAN,1971,
216625,Penelope Hardgrave,U,,GBR,1971,
201135,Sally Hudson Beck,U,,ZIM,1971,
200861,Yaeko Matsuda,U,,JPN,1971,
227559,V Fraayenhoven,U,,GBR,1971,
216627,Wendy Slaughter,U,,GBR,1971,
200250,Lindsay Blachford,U,,GBR,1971,
200852,Yulia Berberian,U,,BUL,1971,
200131,Judith Dibar,U,,ROU,1971,
224199,Carmen Bustamante,U,,ESP,1971,
203730,Barbara Kral,U,,POL,1971,
227571,D Vechorek,U,,POL,1971,
200824,Galina Baksheeva,R,,URS,1971,
224159,Brigitte Hoffmann,U,,GER,1971,
200271,Margareta Strandberg,U,,SWE,1971,
200320,Renata Tomanova,R,168.0,GER,1971,
226963,Margaret Tesch,U,,AUS,1971,
220215,Gillian Kay,U,,ISR,1971,
212626,Tova Epstein,U,,ISR,1971,
200254,Michele Gurdal,U,,BEL,1971,
201124,Ana Maria Estalella Manso,U,,ESP,1971,
200940,Ilana Kloss,L,164.0,RSA,1971,
227575,E Reinach,U,,RSA,1971,
223650,Lyn Montgomery,U,,RSA,1971,
200948,Brigette Cuypers,R,169.0,RSA,1971,
230362,Helen Taylor,U,,AUS,1971,
200221,Dianne Fromholtz,L,165.0,AUS,1971,
200216,Janet Fallis,U,,AUS,1971,
200158,Carol Sherriff,R,,AUS,1971,
200224,Kati Athorne,U,,AUS,1971,
200791,Rosie Reyes,R,,FRA,1971,
200890,Sonja Pachta,R,,AUT,1971,
200893,Francoise Repoux,U,,FRA,1971,
200135,Lorraine Coghlan,U,155.0,AUS,1971,
227859,Jeanne Arth,R,,USA,1971,
201137,Sandy Stap,U,,USA,1971,
201238,Carol Aucamp,U,171.0,USA,1971,
201139,Vicky Berner,U,,CAN,1971,
201126,Carole Graebner,R,,USA,1971,
201247,Gussie Moran,R,173.0,USA,1971,
201090,Stephanie Defina,L,158.0,USA,1971,
201236,Darlene Hard,R,170.0,USA,1971,
223714,L Jowett,U,,AUS,1971,
200134,Kerry Ballard,U,,AUS,1971,
200191,Frances Luff,U,,AUS,1971,
200136,Valerie Caulley,U,,AUS,1971,
223715,H Branson,U,,AUS,1971,
200227,Diane James,U,,AUS,1971,
200149,Helen Sheedy,U,,AUS,1971,
223716,Julie Hunt,U,,AUS,1971,
203666,Dianne Berkinshaw,U,,AUS,1971,
223529,Andrea Voikos,U,,USA,1971,
223721,Jeanette Amer,U,,NZL,1971,
223723,Wendy Hitt,U,,PUR,1971,
223724,Maria Ayala,U,,PUR,1971,
223657,Annette Steenkamp,U,,RSA,1971,
200816,Ann Phillips Moore,U,,AUS,1971,
223727,Lynn Mcdonald,U,,RSA,1971,
203759,Helen Liebenberg,U,,RSA,1971,
223783,C Stow,U,,RSA,1971,
202242,Barbara Hambridge,U,,RSA,1971,
223728,C Gevers,U,,RSA,1971,
223729,J Swart,U,,RSA,1971,
223662,Sue Green,U,,RSA,1971,
203715,Karin Boshoff,U,,RSA,1971,
223651,Gillian Van Der Merwe,U,,RSA,1971,
223535,Terisa Viljoen,U,,RSA,1971,
223730,P Welsh,U,,RSA,1971,
223731,Heloise Burger,U,,RSA,1971,
223732,A Le Roux,U,,RSA,1971,
223612,Heather Bucke,U,,RSA,1971,
201099,Jean Forbes,U,,RSA,1971,
223734,J Smith,U,,RSA,1971,
223735,Melanie Muller,U,,RSA,1971,
223536,Rosamba Niciforovic,U,,RSA,1971,
223508,Marion Lloyd Wronsley,U,,RSA,1971,
223736,Franzie Alberts,U,,RSA,1971,
223616,Glenda Tunmer,U,,RSA,1971,
223541,Mynie Van Zyl,U,,RSA,1971,
223738,L Bank,U,,RSA,1971,
223618,Vicky Oosthuizen,U,,RSA,1971,
223740,Susie Smit,U,,RSA,1971,
212593,Glenda Swan,U,,RSA,1971,
223737,A Barrow,U,,RSA,1971,
223741,Donna Floyd,U,,USA,1971,
223742,Beverly Cansler,U,,USA,1971,
201243,Shari Barman,U,173.0,USA,1971,
200821,Monica Giorgi,U,,ITA,1971,
201112,Wendy Hall,U,,GBR,1971,
212452,Almut Sturm,R,,GER,1971,
223524,Karin Seltenreich,U,,GER,1971,
223525,Dagmar Stoltenberg,U,,GER,1971,
223744,Miroslava Hobulova,U,,TCH,1971,
223745,Karin Benson,U,,USA,1971,
200831,Carmen Coronado,U,,ESP,1971,
223747,Hilda Priester,U,,USA,1971,
223748,Betty White,U,,USA,1971,
201151,Mary Mclean,U,,USA,1971,
223749,Paulette Keene,U,,USA,1971,
223751,Ellen Hayes,U,,USA,1971,
223752,Joan Kennedy,U,,USA,1971,
223753,Jeanne Blackmon,U,,USA,1971,
223756,Pat Garcia,U,,USA,1971,
223757,Jan Hasse,U,,USA,1971,
223758,Doreen Irish,U,,USA,1971,
201142,Kathy Blake,R,,USA,1971,
200328,Patricia Bostrom,U,,USA,1971,
223603,Sherry Bedingfield,U,,USA,1971,
223759,Joan Lightfoot,U,,USA,1971,
223589,Paula Mullen,U,,IRL,1971,
212368,Helen Lennon,U,,IRL,1971,
224285,Niamh Glenn,U,,IRL,1971,
223584,Ann Keegan,U,,IRL,1971,
223586,Nuala Mcmordie,U,,IRL,1971,
223764,Jennifer Cronin,U,,IRL,1971,
223765,M Richens,U,,GBR,1971,
223766,Carolyn Camp,U,,GBR,1971,
223592,B Jones,U,,GBR,1971,
223767,Joanne Haye,U,,GBR,1971,
223768,F Henniker,U,,GBR,1971,
200807,Ulla Sandulf,L,,SWE,1971,
223770,Maria Strandberg,U,,SWE,1971,
223772,Katarina Frendelius,U,,SWE,1971,
223773,I Sadion,U,,TCH,1971,
223689,Lesley Boardman,U,,GBR,1971,
223774,Susan Waterworth,U,,GBR,1971,
223775,Christine Hill,U,,GBR,1971,
223688,Esme Laing,U,,GBR,1971,
201241,Pam Farmer,U,,USA,1971,
223776,Barbara Mueller,U,,USA,1971,
223692,Susanne Gray,U,,USA,1971,
200286,Peggy Michel,R,,USA,1971,
223777,Janice Kindle,U,,CAN,1971,
223781,Valerie Scott,U,,GBR,1971,
223565,Bonnie Logan,R,,USA,1971,
200275,Ann Kiyomura Hayashi,R,,USA,1971,
223784,Kathy Welsh,U,,USA,1971,
224291,Jenny Kincaid,U,,USA,1971,
223567,Cathie Gagel,U,,USA,1971,
200938,Kathy May,R,173.0,USA,1971,
223785,Maribeth Bunch,U,,USA,1971,
201253,Sally Moore,R,,USA,1971,
223786,Joy Harris,U,,USA,1971,
223787,Sally Ride,U,,USA,1971,
200916,Ching Ling Chang,U,,USA,1971,
223788,Teri Tafel,U,,USA,1971,
203748,Caroline Lane,U,,USA,1971,
201156,Stephanie Tolleson,U,,USA,1971,
223789,Connie Pearson,U,,USA,1971,
223790,Helen Kelly,U,,GBR,1971,
223794,M Dixon,U,,GBR,1971,
223701,Sue Garrett,U,,GBR,1971,
223609,Jane Mott,U,,GBR,1971,
223793,Nicola Salter,U,,GBR,1971,
201796,Jane Plackett,U,,GBR,1971,
223795,Belinda Allen,U,,GBR,1971,
223796,Pam Jones,U,,GBR,1971,
223797,A Mcpherson,U,,GBR,1971,
223798,Pepy Munslow,U,,GBR,1971,
223708,Nora Davies,U,,GBR,1971,
223799,Janet Wheeler,U,,GBR,1971,
223800,Cherry Armitage,U,,NZL,1971,
223801,Margie Rennie,U,,NZL,1971,
200951,Mary Struthers,U,,USA,1971,
223802,Judy Langford,U,,NZL,1971,
223803,Susan Armstrong,U,,NZL,1971,
223804,Patricia Hern,U,,NZL,1971,
200335,Judy Chaloner,U,,NZL,1971,
224464,Kyoko Hatanaka,U,,JPN,1971,
227496,Sue Blakely,U,,NZL,1971,
227497,Barbara Wright,U,,NZL,1971,
227498,L Sive,U,,RSA,1971,
227499,R Nieforova,U,,RSA,1971,
227500,S Evans,U,,RSA,1971,
227501,J Coulter,U,,RSA,1971,
212657,Patricia Reyes,U,,MEX,1971,
224186,Olga Montano,U,,MEX,1971,
224216,Alina Balbiers,U,,MEX,1971,
224217,Susana Zenea,U,,MEX,1971,
212633,Elizabeth Terry,U,,NZL,1971,
227503,Maria Menenzes,U,,BRA,1971,
223864,Mary Turke,U,,USA,1971,
200758,Rayni Fox,R,163.0,USA,1971,
200353,Lele Forood,U,,USA,1971,
223869,Karen Seiferd,U,,USA,1971,
227505,Lily Richard,U,,USA,1971,
225390,Arlene Karasick,U,,USA,1971,
203707,Andrea Menezes,U,,BRA,1971,
223908,Patsy Stevens,U,,NZL,1971,
226573,Beverly Ward,U,,NZL,1971,
227506,J Chatfield,U,,NZL,1971,
223576,Baerbel Wuestl,U,,GER,1971,
212324,Ellen Grindvold,U,,NOR,1971,
227508, Bortscheller,U,,GER,1971,
212381,Laila Pirila,U,,FIN,1971,
227510,Elizabeth Rankin,U,,USA,1971,
227513,Helen Lusk,U,,USA,1971,
227514,Betty Rogers,U,,USA,1971,
223871,Marge Kilgus,U,,USA,1971,
200909,Florence Guedy,U,,FRA,1971,
203698,Christiane Sarrazin,U,,FRA,1971,
227515,Erica Prelle,U,,FRA,1971,
226978, Gishiyan,U,,URS,1971,
224895,Nina Tukhareli,U,,URS,1971,
224906,A Kree,U,,URS,1971,
227516, Miklashevskaya,U,,URS,1971,
200196,Kerryl Chute,U,,AUS,1971,
226700,Drahomira Matejkova,U,,TCH,1971,
200908,Miroslava Kozeluhova,U,,CZE,1971,
227517, Beust,U,,GER,1971,
203696,Maria Hollingsworth,U,,AUT,1971,
201102,Alice Tym,R,,USA,1971,
224536,Clelia Gaeta,U,,EGY,1971,
227518, Walsh,U,,GBR,1971,
200797,Anne Marie Studer,U,,SUI,1971,
203705,Susanne Korpas,U,,GER,1971,
227519,Jacqueline Bimes,U,,FRA,1971,
224222,D Hugard,U,,FRA,1971,
227520,Mrs Gad,U,,,1971,
227521,R Horsa,U,,,1971,
203863,Beverly Buckley,U,,USA,1971,
226248,Lourdes Diaz Ponce,U,,MEX,1971,
203710,Maria Teresa Salvidea Diaz,U,,MEX,1971,
227524,Valeria Balai,U,,ROU,1971,
223743,Sandra Dron,U,,ROU,1971,
227525,Mrs S Johnston,U,,GBR,1971,
227526,Ziggy Cornish,U,,GBR,1971,
227527,L Brooks,U,,GBR,1971,
224574,Mrs S Dalton,U,,GBR,1971,
227528,Mrs G R Bone,U,,GBR,1971,
226612,Jenny Stapleton,U,,GBR,1971,
216602,Patricia Ahern,U,,AUS,1971,
224824,Mrs M Rowley,U,,IRL,1971,
224425,Valerie Leiper,U,,GBR,1971,
200302,Linda Mottram,R,,GBR,1971,
224260,Averil Morris,U,,GBR,1971,
223941,F Donnelly,U,,IRL,1971,
227529,Mrs C T Linnig,U,,GBR,1971,
201162,Linda Geeves,U,,GBR,1971,
201144,Clare Colman,U,,GBR,1971,
223596,Nicky Phelan,U,,GBR,1971,
216633,Mary Mcanally,U,,GBR,1971,
227531, Sokin,U,,GBR,1971,
224298,Cherry Panton,U,,GBR,1971,
227532,A J Williams,U,,GBR,1971,
227534,Mrs A Howes,U,,GBR,1971,
200288,Sue Mappin,R,,GBR,1971,
227535,A Watts,U,,AUS,1971,
224267,Alison Fraser Black,U,,GBR,1971,
224428,C Williams,U,,GBR,1971,
226757,J Matthews,U,,GBR,1971,
223808,Celeste Behrmann,U,,RSA,1971,
227008,K A Richards,U,,GBR,1971,
227536,K Dougan,U,,GBR,1971,
227007,Barbara Cleary,U,,GBR,1971,
223704,Barbara Wanke,U,,GBR,1971,
225048,C Roberts,U,,GBR,1971,
227537,Mrs R Howes,U,,GBR,1971,
227538,J F H Hove,U,,GBR,1971,
227539,Mrs J A Johnston,U,,GBR,1971,
223846,Elizabeth Clark,U,,GBR,1971,
223974,Gladys Barboza,U,,ARG,1971,
200919,Elvira Weisenberger,R,,ARG,1971,
223975,Maria Cavadini,U,,ARG,1971,
216617,Patricia Bianchi,U,,ARG,1971,
200793,Mabel Vrancovich,U,,ARG,1971,
200872,Nicole Bimes,U,,FRA,1971,
203694,Kumarani Ranga Rao,U,,IND,1971,
224491,K Dugan,U,,AUS,1971,
227540,L A Leach,U,,GBR,1971,
227541,A M Rogers,U,,GBR,1971,
223886,E Shearing,U,,GBR,1971,
201095,Jennifer Staley,L,,AUS,1971,
212650,Leyla Musalem,R,,CHI,1971,
223891,Anne Lloyd,U,,GBR,1971,
227542,L Ling,U,,,1971,
201123,Stephanie Grant,U,173.0,USA,1971,
227543,Elizabeth Joy,U,,GBR,1971,
227544, Irmler,U,,GER,1971,
224311,Inge Kubina,U,,GER,1971,
223884,Barbara Wadsworth,U,,GBR,1971,
227545,Mrs M A T Walker,U,,GBR,1971,
227546,B R Thompson,U,,GBR,1971,
202000,Yuen Yuen Ling,U,,HKG,1971,
223703,Sue Imhoff,U,,GBR,1971,
227547,C Beaven,U,,GBR,1971,
225045,Shirley Stapleton,U,,GBR,1971,
227077,Alice Valentine,U,,USA,1971,
225787,Joan Wooley,U,,GBR,1971,
227549,L Maxwell,U,,GBR,1971,
224663,Nirupama Vasant,U,,IND,1971,
203687,Rita Felix,U,,SUI,1971,
227034,Mrs B Bancroft,U,,GBR,1971,
227038,A Purek,U,,SUI,1971,
203692,Madeleine Pegel,U,,SWE,1971,
201107,Nadine Netter,U,,USA,1971,
227551, Witta,U,,GER,1971,
227552, Duson,U,,GER,1971,
227553,K Vihko,U,,FIN,1971,
227036,Heidrun Scholze,U,,GER,1971,
227554, Schuebel,U,,GER,1971,
227555,L Hulten,U,,GBR,1971,
220217,Alex Rotas,U,,GRE,1971,
227556,R Thomas,U,,GBR,1971,
227557,C Thomas,U,,GBR,1971,
227558,G Ruiz,U,,GBR,1971,
223594,Mary Otoole,U,,GBR,1971,
223521,Anneloes Schothorst,U,,NED,1971,
227560,Hetty Taphoorn Baas,U,,NED,1971,
212364,Elsie Spruyt,U,,NED,1971,
226988,Dorien Falkenburg,U,,NED,1971,
227570,Maria Tcharakova,U,,BUL,1971,
224162,Veronika Koch,U,,GER,1971,
225257,Totta Zehden,U,,GER,1971,
227572, Lupo,U,,ITA,1971,
225839,Jana Simonova,U,,TCH,1971,
227573, Scimone,U,,ITA,1971,
227574,Roni Kodler,U,,ISR,1971,
225075,Esther Rosengarten,U,,ISR,1971,
200858,Dorothy Knode,U,,USA,1971,
200229,Robyn Knobel,U,,AUS,1971,
227576,M Figueirido,U,,RSA,1971,
224877,Margot Schultze,U,,GER,1971,
