year,player_id,player_name,ace,df,svpt,1stIn,1stWon,2ndWon,SvGms,bpSaved,bpFaced,max_rank
2016,202464,Yuliana Lizarazo,0.0,3.0,69.0,47.0,27.0,9.0,10.0,3.0,7.0,790.0
2016,202467,Elitsa Kostova,1.0,1.818181818181818,62.0,40.45454545454545,21.363636363636363,8.090909090909092,9.181818181818182,3.4545454545454546,8.545454545454545,130.0
2016,202468,Jessica Pegula,2.125,2.25,72.0,41.75,26.875,14.5,10.0,4.375,7.5,135.0
2016,202469,Garbine Muguruza,3.872727272727273,3.8181818181818175,66.76363636363637,40.56363636363636,27.672727272727272,12.4,10.0,3.727272727272727,6.381818181818182,2.0
2016,202470,Annika Beck,0.7142857142857143,2.653061224489796,67.12244897959184,48.42857142857143,27.387755102040817,7.489795918367347,10.020408163265309,4.63265306122449,9.183673469387756,37.0
2016,202471,Karen Barbat,0.0,1.3333333333333333,46.333333333333336,31.666666666666668,20.33333333333333,8.333333333333334,7.666666666666667,2.0,4.333333333333333,412.0
2016,202478,Tara Moore,2.142857142857143,4.428571428571429,66.28571428571429,38.57142857142857,25.857142857142858,12.0,10.571428571428571,4.428571428571429,7.857142857142857,160.0
2016,202479,Grace Min,1.0,4.5,68.0,43.5,23.5,9.5,9.5,8.0,13.0,123.0
2016,202480,Richel Hogenkamp,0.75,4.375,82.75,46.125,28.0,17.25,12.375,5.5,10.25,129.0
2016,202482,Barbara Haas,0.4285714285714285,7.142857142857143,70.71428571428571,48.0,27.285714285714285,6.857142857142857,10.428571428571429,4.428571428571429,9.571428571428571,134.0
2016,202484,Nicole Gibbs,1.2592592592592593,3.333333333333333,65.92592592592592,39.888888888888886,24.85185185185185,11.037037037037036,9.962962962962964,3.888888888888889,7.74074074074074,68.0
2016,202489,Carina Witthoeft,1.92,6.04,77.68,49.0,30.2,11.68,11.08,5.28,9.84,62.0
2016,202490,Rebecca Peterson,1.5555555555555556,3.555555555555556,65.66666666666667,44.44444444444444,26.77777777777778,9.11111111111111,10.22222222222222,3.4444444444444446,7.666666666666667,119.0
2016,202491,Varvara Flink,3.5,0.5,69.0,44.0,28.5,11.0,11.5,5.0,9.0,218.0
2016,202492,Qiang Wang,1.9047619047619049,2.857142857142857,61.66666666666666,38.66666666666666,23.33333333333333,10.095238095238097,9.142857142857142,3.952380952380953,7.571428571428571,61.0
2016,202494,Elina Svitolina,2.4761904761904763,2.619047619047619,70.39682539682539,43.63492063492063,28.19047619047619,12.333333333333334,10.793650793650794,4.126984126984127,7.698412698412699,14.0
2016,202496,Samantha Crawford,4.75,4.375,68.1875,36.25,24.6875,13.4375,10.4375,5.3125,9.125,98.0
2016,202497,Victoria Duval,0.3333333333333333,5.666666666666667,51.66666666666666,33.666666666666664,18.0,4.333333333333333,8.333333333333334,3.0,8.0,518.0
2016,202498,Julia Glushko,0.2857142857142857,2.857142857142857,56.71428571428572,41.142857142857146,21.285714285714285,6.428571428571429,8.285714285714286,5.0,9.428571428571429,125.0
2016,202499,Donna Vekic,2.9,6.25,73.55,36.6,23.65,14.75,10.5,5.45,10.1,90.0
2016,202502,So Ra Lee,0.0,5.0,69.0,36.0,19.0,18.0,10.0,4.0,8.0,247.0
2016,202503,Luksika Kumkhum,1.4,5.8,51.8,27.0,14.6,7.4,8.2,2.6,8.0,139.0
2016,202504,Ying Ying Duan,3.466666666666667,3.8666666666666663,73.73333333333333,48.53333333333333,31.866666666666667,10.666666666666666,11.333333333333334,5.333333333333333,8.933333333333334,87.0
2016,202505,Belinda Bencic,2.325,4.825,70.9,43.275,29.025,12.225,10.625,4.875,8.1,7.0
2016,202506,Margarita Gasparyan,3.136363636363636,3.8181818181818175,67.72727272727273,41.31818181818182,26.181818181818183,10.863636363636363,10.045454545454543,5.090909090909091,9.045454545454543,41.0
2016,202508,Yuxuan Zhang,5.666666666666667,6.333333333333333,93.33333333333331,48.333333333333336,32.0,18.33333333333333,14.666666666666666,6.333333333333333,12.666666666666666,166.0
2016,202536,Ana Bogdan,1.1666666666666667,2.5,75.08333333333333,51.75,30.916666666666668,9.666666666666666,11.0,5.833333333333333,10.333333333333334,107.0
2016,202606,Claudia Giovine,4.0,6.0,63.0,36.0,22.0,8.0,11.0,4.0,9.0,370.0
2016,202619,Ema Burgic,0.25,6.75,78.75,48.75,29.25,14.25,10.25,8.25,11.25,466.0
2016,202622,Lyudmyla Kichenok,2.0,6.8,71.2,37.8,24.8,14.6,11.0,3.2,7.6,275.0
2016,202626,Stephanie Vogt,1.8,3.0,77.0,45.2,25.2,14.4,11.8,3.6,9.2,192.0
2016,202628,Maryna Zanevska,1.6666666666666667,6.333333333333333,97.66666666666669,53.66666666666666,30.33333333333333,15.666666666666666,12.0,10.333333333333334,17.666666666666668,122.0
2016,202645,Jessy Rompies,2.0,2.0,42.66666666666666,23.666666666666668,15.666666666666666,11.333333333333334,6.666666666666667,2.0,3.0,870.0
2016,202653,Denisa Allertova,1.9310344827586208,4.931034482758621,71.62068965517241,45.206896551724135,28.24137931034483,11.379310344827584,10.620689655172416,4.379310344827586,8.275862068965518,55.0
2016,202659,Tereza Mrdeza,0.0,4.25,63.0,43.75,26.5,6.5,9.5,4.0,8.0,201.0
2016,202663,Magda Linette,2.071428571428572,3.5357142857142856,64.92857142857143,40.85714285714285,24.321428571428573,10.535714285714286,10.035714285714286,4.25,8.535714285714286,81.0
2016,202669,Cristina Dinu,2.0,1.0,42.0,25.0,14.0,6.0,7.0,3.0,7.0,217.0
2016,202671,Cristina Andreea Mitu,1.181818181818182,4.727272727272728,56.72727272727273,33.81818181818182,21.0,9.363636363636363,9.090909090909092,4.090909090909091,8.0,95.0
2016,202684,Lin Zhu,1.8,2.5,63.7,37.8,23.8,12.7,9.9,4.3,7.6,124.0
2016,202685,Misa Eguchi,0.3333333333333333,1.6666666666666667,47.333333333333336,34.333333333333336,23.33333333333333,6.0,8.166666666666666,1.5,3.6666666666666665,109.0
2016,202688,Isabella Shinikova,2.0,3.5,78.75,49.75,28.5,11.75,12.0,6.75,12.25,134.0
2016,202693,Ya Hsuan Lee,1.5,3.0,85.25,52.75,30.5,12.25,12.5,5.25,11.5,186.0
2016,202694,Teliana Pereira,0.6521739130434783,1.565217391304348,64.65217391304348,44.04347826086956,24.130434782608692,8.521739130434783,9.652173913043478,4.130434782608695,9.043478260869565,43.0
2016,202695,Aleksandrina Naydenova,1.0,3.0,55.0,37.0,17.0,7.0,9.0,5.0,11.0,241.0
2016,202701,Irina Khromacheva,2.4285714285714284,4.285714285714286,66.71428571428571,34.285714285714285,24.714285714285715,14.285714285714286,10.0,4.428571428571429,7.285714285714286,92.0
2016,202702,Tereza Smitkova,7.0,3.0,75.0,47.5,31.25,10.25,9.25,7.25,10.5,125.0
2016,202705,Veronica Cepede Royg,1.2,2.333333333333333,76.73333333333333,51.86666666666667,30.33333333333333,11.666666666666666,11.666666666666666,3.466666666666667,7.933333333333334,111.0
2016,202707,Myrtille Georges,0.5,4.0,63.0,39.0,20.5,9.5,10.5,3.0,8.0,168.0
2016,202858,Anne Schaefer,1.0,3.5,60.0,36.5,17.0,12.0,9.0,6.5,11.0,184.0
2016,203281,Amandine Hesse,3.0,5.5,57.0,26.0,14.0,11.5,8.0,5.0,11.0,154.0
2016,203288,Jia Jing Lu,2.5,8.5,101.0,56.0,34.0,18.5,14.5,12.0,18.5,198.0
2016,203297,Nadiya Kichenok,1.0,5.0,62.0,35.0,21.0,12.0,10.0,1.0,5.0,290.0
2016,203341,Sanaz Marand,0.0,4.0,75.0,48.0,23.0,14.0,10.0,5.0,9.0,269.0
2016,203379,Marina Melnikova,0.0,5.833333333333333,54.833333333333336,36.333333333333336,17.5,6.166666666666667,8.5,2.833333333333333,8.666666666666666,192.0
2016,203389,Danielle Collins,0.0,3.0,47.0,26.0,7.0,9.0,7.0,3.0,10.0,259.0
2016,203398,Danielle Lao,2.0,2.0,83.0,58.0,37.0,12.5,11.5,6.0,9.0,261.0
2016,203435,Dalila Jakupovic,0.0,6.0,64.0,39.0,21.0,6.0,9.0,2.0,7.0,153.0
2016,203462,Kateryna Baindl,1.434782608695652,2.260869565217391,70.08695652173913,48.69565217391305,28.91304347826087,10.347826086956522,10.695652173913045,3.9130434782608696,7.869565217391305,89.0
2016,203475,Carol Zhao,2.5,4.0,72.5,41.0,24.5,11.5,11.0,5.5,11.5,314.0
2016,203500,Sachia Vickery,2.4545454545454546,2.8181818181818183,80.9090909090909,46.45454545454545,28.0,16.454545454545453,11.090909090909092,6.636363636363637,10.727272727272728,127.0
2016,203501,Taylor Townsend,1.5,2.25,56.0,35.0,22.25,9.0,9.5,3.25,6.75,131.0
2016,203504,Miyu Kato,0.1666666666666666,2.0,75.0,49.66666666666666,26.666666666666668,10.5,11.0,2.5,8.333333333333334,145.0
2016,203518,Paula Kania,2.4285714285714284,3.7142857142857135,78.0,49.0,28.857142857142858,12.857142857142858,12.0,4.571428571428571,9.571428571428571,148.0
2016,203526,Tammi Patterson,1.5,2.5,56.5,36.0,20.5,7.5,7.5,5.5,9.5,364.0
2016,203530,Viktorija Golubic,0.7419354838709677,2.903225806451613,78.80645161290323,53.32258064516129,30.90322580645161,12.741935483870968,11.64516129032258,4.193548387096774,8.419354838709678,53.0
2016,203533,Anna Karolina Schmiedlova,1.25,5.75,71.15625,45.46875,26.3125,9.4375,10.3125,5.53125,10.75,26.0
2016,203552,Risa Ozaki,0.5,1.5,61.1875,41.9375,24.875,9.4375,9.6875,4.125,7.875,92.0
2016,203564,Chloe Paquet,7.0,8.0,85.0,48.0,28.0,16.0,13.0,8.0,14.0,260.0
2016,203567,Ipek Soylu,0.7142857142857143,5.857142857142857,68.0,42.285714285714285,22.428571428571427,9.285714285714286,9.714285714285714,5.857142857142857,11.571428571428571,151.0
2016,203575,Danka Kovinic,2.902439024390244,3.5853658536585367,69.04878048780488,36.65853658536585,24.04878048780488,15.341463414634148,10.341463414634148,4.536585365853658,8.097560975609756,46.0
2016,203576,Kai Lin Zhang,0.3333333333333333,5.666666666666667,72.16666666666667,41.66666666666666,23.0,11.5,11.0,3.0,8.833333333333334,103.0
2016,203578,Fangzhou Liu,5.75,1.5,61.25,34.25,23.0,14.75,10.0,3.5,6.0,146.0
2016,204223,Peangtarn Plipuech,3.0,1.0,51.0,30.0,23.0,7.0,9.0,1.0,4.0,256.0
2016,204246,Lesley Pattinama Kerkhove,1.0,6.0,43.0,27.0,11.0,4.0,7.0,1.0,7.0,169.0
2016,204291,Na Lae Han,0.0,4.0,54.0,24.0,10.0,12.0,8.5,4.0,10.0,178.0
2016,204294,Su Jeong Jang,0.6,3.8,56.8,37.2,22.2,8.0,9.4,5.0,9.2,141.0
2016,204304,Jawairiah Noordin,0.6666666666666666,1.8333333333333333,60.5,38.0,23.33333333333333,12.0,9.5,5.333333333333333,8.0,1006.0
2016,204377,Indy De Vroome,8.0,4.0,56.0,27.0,20.0,13.0,9.0,1.0,4.0,259.0
2016,204411,Storm Hunter,1.5,3.5,59.0,35.5,21.0,7.5,9.0,2.5,7.0,264.0
2016,204419,Ana Sofia Sanchez,0.0,7.0,46.0,25.5,14.0,4.0,7.5,3.5,9.0,294.0
2016,204420,Marcela Zacarias,0.0,3.0,62.0,46.0,22.0,6.0,10.0,3.0,9.0,195.0
2016,204426,Anett Kontaveit,4.275862068965517,4.793103448275862,73.44827586206897,43.62068965517241,28.93103448275862,13.517241379310343,10.89655172413793,3.9655172413793114,7.241379310344827,73.0
2016,204427,Sara Sorribes Tormo,0.8,7.466666666666667,65.46666666666667,38.73333333333333,21.866666666666667,10.0,9.666666666666666,4.6,9.866666666666667,106.0
2016,204430,Antonia Lottner,4.0,1.3333333333333333,68.33333333333333,44.0,28.33333333333333,10.666666666666666,9.333333333333334,5.333333333333333,8.0,165.0
2016,204431,Anna Lena Friedsam,4.137931034482759,2.7241379310344827,69.24137931034483,44.03448275862069,29.13793103448276,11.96551724137931,10.655172413793103,3.7586206896551726,6.793103448275862,45.0
2016,204434,Ysaline Bonaventure,2.0,5.4,75.2,39.0,23.6,17.8,10.8,5.0,9.0,141.0
2016,205344,Beatrice Gumulya,1.75,2.75,59.75,40.0,23.5,9.25,9.75,3.25,7.25,564.0
2016,205591,Paula Cristina Goncalves,3.6666666666666665,4.0,67.44444444444444,35.55555555555556,25.0,15.0,10.666666666666666,3.111111111111111,6.111111111111111,158.0
2016,205815,Eri Hozumi,0.3333333333333333,2.333333333333333,62.333333333333336,42.333333333333336,20.0,9.333333333333334,10.0,4.333333333333333,9.666666666666666,187.0
2016,205925,Aliaksandra Sasnovich,2.3043478260869565,5.0,74.17391304347827,45.130434782608695,26.347826086956523,11.608695652173912,11.130434782608695,4.869565217391305,10.217391304347826,97.0
2016,206007,Laura Pigossi,1.0,4.0,92.0,54.0,36.0,16.0,14.0,4.0,9.0,355.0
2016,206037,Daniela Seguel,1.0,2.0,86.0,62.0,32.0,11.0,14.0,8.0,15.0,192.0
2016,206049,Jovana Jaksic,2.0,4.0,63.0,34.0,19.0,8.5,7.5,9.0,14.5,177.0
2016,206075,Hiroko Kuwata,1.6666666666666667,4.666666666666667,71.66666666666667,43.66666666666666,23.666666666666668,10.333333333333334,10.666666666666666,4.666666666666667,10.333333333333334,150.0
2016,206107,Zhaoxuan Yang,3.0,4.666666666666667,65.33333333333333,42.0,24.666666666666668,8.666666666666666,10.333333333333334,4.666666666666667,9.333333333333334,162.0
2016,206108,Jennifer Brady,3.125,3.75,72.625,39.625,26.75,15.875,11.25,3.75,7.5,109.0
2016,206124,Tereza Martincova,2.1,2.2,75.7,51.9,29.8,10.9,12.1,4.8,9.8,157.0
2016,206146,Catalina Pella,3.2,6.0,72.4,46.2,28.6,10.8,11.4,3.2,7.8,173.0
2016,206178,Susanne Celik,2.0,3.0,54.0,33.0,16.0,5.0,8.0,5.0,11.0,153.0
2016,206183,Cindy Burger,3.5,5.5,81.0,43.75,24.75,17.5,11.75,5.0,10.25,134.0
2016,206194,Gabriela Ce,0.0,3.0,51.5,35.5,17.5,4.0,8.0,3.5,9.0,244.0
2016,206219,Oceane Dodin,7.071428571428571,4.357142857142857,72.57142857142857,40.92857142857143,29.214285714285715,13.0,11.142857142857142,3.642857142857143,7.0,69.0
2016,206242,Beatriz Haddad Maia,1.3333333333333333,7.333333333333333,61.333333333333336,36.0,21.666666666666668,8.333333333333334,10.666666666666666,4.333333333333333,9.666666666666666,170.0
2016,206252,Barbora Krejcikova,2.4285714285714284,4.285714285714286,78.0,47.71428571428572,30.428571428571427,12.571428571428571,11.428571428571429,5.714285714285714,10.142857142857142,179.0
2016,206255,Patricia Maria Tig,1.947368421052632,6.631578947368421,79.26315789473684,46.26315789473684,28.42105263157895,14.473684210526317,11.578947368421051,5.631578947368421,10.421052631578949,99.0
2016,206277,Marine Partaud,0.0,7.0,38.0,26.0,13.0,1.0,7.0,2.0,7.0,556.0
2016,206289,Maria Sakkari,2.235294117647059,1.9411764705882355,76.23529411764706,54.1764705882353,31.823529411764707,8.705882352941176,11.705882352941176,5.705882352941177,10.764705882352942,89.0
2016,206329,Montserrat Gonzalez,1.75,5.25,61.75,33.5,22.25,11.25,8.75,6.5,10.0,150.0
2016,206335,Jesika Maleckova,2.0,3.0,79.0,52.0,28.0,12.0,10.0,7.0,12.0,191.0
2016,206374,Yafan Wang,1.0909090909090908,2.909090909090909,64.27272727272727,37.54545454545455,22.545454545454547,12.090909090909092,10.545454545454543,3.0,7.454545454545454,115.0
2016,206391,Ellen Perez,2.0,5.0,38.0,14.0,6.0,8.0,7.0,1.0,6.0,625.0
2016,206404,Elizaveta Kulichkova,2.833333333333333,6.5,77.83333333333333,40.75,25.83333333333333,14.25,11.166666666666666,5.916666666666667,11.166666666666666,87.0
2016,206408,Nadia Podoroska,1.0,3.5,64.5,40.5,24.5,9.0,9.75,3.0,7.75,191.0
2016,206420,Ekaterina Alexandrova,5.714285714285714,4.714285714285714,71.42857142857143,39.42857142857143,27.285714285714285,15.571428571428571,11.0,4.142857142857143,6.857142857142857,108.0
2016,206424,Katharina Lehnert,0.75,5.5,58.5,35.75,25.5,10.5,9.75,3.0,5.5,406.0
2016,210173,Ushna Suhail,0.6,4.0,38.4,23.6,12.2,5.8,6.8,1.0,4.8,943.0
2016,210303,Kathinka Von Deichmann,0.3333333333333333,3.333333333333333,66.66666666666667,44.66666666666666,22.666666666666668,9.0,9.666666666666666,4.333333333333333,9.666666666666666,260.0
2016,210439,Ella Leivo,0.0,2.0,54.0,36.0,17.0,7.0,8.0,1.0,6.0,1110.0
2016,210672,Polina Leykina,0.5,3.0,87.0,50.0,28.5,14.5,11.0,7.0,13.0,184.0
2016,210722,Elise Mertens,2.833333333333333,4.666666666666667,73.16666666666667,41.16666666666666,24.5,15.0,10.5,5.166666666666667,9.166666666666666,120.0
2016,210740,Stefanie Tan,1.0,1.8,61.6,46.8,28.2,7.8,9.8,4.4,7.2,463.0
2016,210871,Steffi Carruthers,0.0,7.5,55.75,32.25,17.25,8.25,8.0,5.75,10.5,848.0
2016,210926,Pei Chi Lee,1.0,8.0,50.0,24.0,15.0,11.0,8.0,3.0,6.0,461.0
2016,210931,Ching Wen Hsu,1.6666666666666667,1.6666666666666667,69.66666666666667,44.66666666666666,28.666666666666668,10.0,11.666666666666666,2.333333333333333,7.0,317.0
2016,210957,Cornelia Lister,1.0,8.0,89.0,56.0,30.0,16.0,13.0,5.0,11.0,525.0
2016,211063,Valeriya Strakhova,3.0,1.0,54.0,35.0,17.0,5.0,9.0,2.0,8.0,231.0
2016,211208,Ho Ching Wu,2.0,9.25,67.25,36.5,25.5,12.0,10.0,3.75,7.25,1159.0
2016,211216,Cristiana Ferrando,0.0,3.0,52.0,34.0,21.0,10.0,9.0,3.0,6.0,318.0
2016,211222,Jamie Loeb,1.5,2.0,52.0,29.0,15.5,10.5,8.0,3.0,7.0,191.0
2016,211234,Deria Nur Haliza,0.0,1.0,68.66666666666667,52.66666666666666,31.666666666666668,8.666666666666666,9.666666666666666,5.0,7.666666666666667,1134.0
2016,211288,Mia Nicole Eklund,1.0,9.0,75.0,42.0,23.666666666666668,13.666666666666666,10.0,5.0,9.666666666666666,820.0
2016,211296,Dea Herdzelas,1.25,6.25,66.5,32.5,21.0,14.0,10.5,5.25,10.0,337.0
2016,211329,Tena Lukas,1.0,4.0,63.0,33.0,17.0,10.0,10.0,3.0,9.0,263.0
2016,211351,Ayaka Okuno,6.0,3.0,101.0,49.0,30.0,16.0,15.0,11.0,20.0,263.0
2016,211411,Nina Stojanovic,1.0,4.0,63.0,40.0,22.0,8.0,9.0,3.0,8.0,140.0
2016,211529,Sandra Samir,0.5,4.5,57.5,35.75,20.75,9.75,9.75,2.25,6.5,379.0
2016,211533,Jelena Ostapenko,3.0930232558139537,6.1395348837209305,70.69767441860465,39.18604651162791,24.55813953488372,13.581395348837209,10.55813953488372,4.232558139534884,8.604651162790697,34.0
2016,211635,Louisa Chirico,2.08,4.16,69.92,39.24,23.92,12.96,9.88,5.16,9.4,58.0
2016,211651,Paula Badosa,0.6666666666666666,3.333333333333333,63.66666666666666,39.333333333333336,23.666666666666668,12.666666666666666,10.0,4.666666666666667,8.333333333333334,222.0
2016,211684,Magdalena Frech,3.0,6.5,79.5,44.0,27.0,14.5,12.5,4.0,9.5,291.0
2016,211700,Barbora Stefkova,4.0,4.0,87.0,56.5,34.0,13.0,12.5,5.5,11.0,160.0
2016,211701,Katerina Siniakova,2.583333333333333,4.0,74.80555555555556,44.19444444444444,27.63888888888889,13.52777777777778,11.25,4.888888888888889,9.25,49.0
2016,211702,Nao Hibino,1.3902439024390243,2.707317073170732,69.4390243902439,45.926829268292686,26.82926829268293,11.51219512195122,10.21951219512195,4.7317073170731705,8.609756097560975,56.0
2016,211719,Shilin Xu,1.0,4.0,64.0,37.0,22.0,9.5,10.5,3.0,8.5,202.0
2016,211736,Ivana Jorovic,1.6,7.8,69.8,38.2,22.2,10.8,10.6,5.6,11.2,134.0
2016,211768,Naomi Osaka,4.848484848484849,2.515151515151515,68.66666666666667,37.696969696969695,26.060606060606062,14.93939393939394,10.575757575757576,3.5454545454545454,6.454545454545454,40.0
2016,211796,Francoise Abanda,2.888888888888889,2.888888888888889,77.55555555555556,50.66666666666666,31.77777777777778,11.333333333333334,11.333333333333334,4.111111111111111,8.222222222222221,163.0
2016,211814,Julia Grabher,1.0,6.0,73.0,42.0,23.0,12.0,11.0,6.0,13.0,283.0
2016,211817,Elena Gabriela Ruse,0.0,4.0,81.0,48.0,28.0,16.0,10.0,4.0,8.0,253.0
2016,211874,Victoria Rodriguez,1.0,3.5,73.5,55.5,26.5,8.0,11.5,2.5,9.5,242.0
2016,211880,Priscilla Hon,2.0,0.5,58.0,36.0,21.0,7.5,8.5,3.0,8.0,315.0
2016,211920,Martina Capurro Taborda,0.0,3.0,76.0,48.0,24.0,14.0,8.0,6.0,10.0,581.0
2016,211951,Ana Konjuh,3.757575757575758,4.878787878787879,65.36363636363636,35.57575757575758,24.181818181818183,13.242424242424242,9.787878787878787,4.2727272727272725,7.363636363636363,47.0
2016,212001,Natalia Vikhlyantseva,3.333333333333333,4.0,63.66666666666666,39.333333333333336,27.0,9.666666666666666,10.333333333333334,3.333333333333333,7.0,132.0
2016,212026,Kwan Yau Ng,0.0,5.0,45.0,13.0,9.0,11.0,7.0,6.0,11.0,1032.0
2016,212034,Fang Ying Xun,3.0,5.0,67.0,31.0,21.0,14.0,9.0,5.0,9.0,327.0
2016,212043,Freya Christie,6.0,3.0,63.0,45.0,25.0,10.0,9.0,8.0,11.0,286.0
2016,212044,Katharina Gerlach,0.0,3.0,59.0,44.0,21.0,4.0,8.0,6.0,12.0,592.0
2016,213525,Jil Teichmann,3.5,6.5,82.0,36.5,25.5,23.0,11.5,5.0,8.0,209.0
2016,213537,Olga Fridman,1.0,5.0,99.0,72.0,39.0,11.0,16.0,6.0,13.0,231.0
2016,213550,Sofia Kenin,0.0,2.0,70.0,51.0,31.0,4.0,9.0,5.0,9.0,205.0
2016,213583,Tatjana Maria,3.0526315789473686,2.263157894736842,64.89473684210526,39.10526315789474,22.94736842105263,11.63157894736842,9.68421052631579,4.2105263157894735,8.421052631578947,68.0
2016,213646,Dalma Galfi,3.0,2.0,53.0,33.0,21.0,13.0,10.0,5.0,8.0,160.0
2016,213666,Maddison Inglis,1.0,2.5,54.5,30.0,14.0,9.0,8.5,2.5,8.5,500.0
2016,213672,Usue Maitane Arconada,0.5,4.5,88.5,51.5,29.0,19.5,13.0,8.0,13.0,324.0
2016,213767,Ayla Aksu,1.0,3.0,60.0,29.0,20.0,13.0,9.0,4.0,7.0,341.0
2016,213821,Wushuang Zheng,3.0,3.0,63.0,39.0,21.0,8.0,9.0,4.0,9.0,808.0
2016,213887,Renata Zarazua,2.0,2.0,124.0,96.0,48.0,14.0,17.0,14.0,22.0,290.0
2016,213899,Frances Altick,0.0,0.0,61.0,55.0,30.0,1.0,8.0,9.0,13.0,840.0
2016,213947,Ying Zhang,2.5,4.0,57.0,29.5,20.5,14.5,8.5,2.5,4.0,362.0
2016,213974,Lamis Alhussein Abdel Aziz,0.0,2.5,55.0,31.5,16.0,8.5,7.5,7.0,12.5,986.0
2016,214040,Kimberly Birrell,2.0,2.5,53.5,35.0,18.25,9.25,8.25,3.75,7.25,275.0
2016,214081,Katharina Hobgarski,0.0,5.0,54.0,39.0,16.0,7.0,7.0,11.0,16.0,335.0
2016,214082,Daria Kasatkina,1.963636363636364,3.018181818181818,70.74545454545455,44.56363636363636,27.363636363636363,12.527272727272727,11.090909090909092,3.872727272727273,7.818181818181818,24.0
2016,214119,Rebeka Masarova,4.0,3.5,77.5,48.0,29.25,13.75,11.75,4.5,9.0,305.0
2016,214158,Anastasiya Shoshyna,0.0,6.0,69.0,37.0,20.0,10.0,9.0,8.0,14.0,472.0
2016,214219,Tessah Andrianjafitrimo,0.0,2.0,42.0,29.0,10.0,3.0,6.0,2.0,8.0,251.0
2016,214229,Man Ying Maggie Ng,0.3333333333333333,4.666666666666667,62.0,38.333333333333336,23.33333333333333,13.333333333333334,9.666666666666666,2.333333333333333,5.0,1159.0
2016,214263,Catherine Cartan Bellis,1.8,3.9,66.4,35.6,20.7,15.0,10.7,3.7,7.9,75.0
2016,214304,Vera Lapko,3.0,1.0,72.0,43.0,24.0,11.0,9.0,7.0,12.0,316.0
2016,214312,Sherazad Reix,1.6666666666666667,4.0,67.66666666666667,42.0,26.33333333333333,12.0,10.333333333333334,4.333333333333333,8.0,204.0
2016,214487,Ioana Minca,3.0,9.0,98.0,57.0,32.0,15.0,10.0,12.0,17.0,1097.0
2016,214534,Komola Umarova,0.0,8.0,49.0,34.0,16.0,3.0,8.0,4.0,10.0,766.0
2016,214646,Xiaodi You,1.0,0.0,44.0,22.0,10.0,6.0,8.0,2.0,8.0,392.0
2016,214770,Emilie Francati,5.0,6.666666666666667,75.33333333333333,35.0,25.33333333333333,18.33333333333333,10.0,3.6666666666666665,6.333333333333333,574.0
2016,214818,Mira Antonitsch,4.0,3.0,61.0,33.0,20.0,11.0,9.0,4.0,9.0,618.0
2016,214863,Sofya Zhuk,3.0,4.0,55.0,35.0,17.0,10.0,8.0,3.0,8.0,290.0
2016,214905,Abigail Tere Apisah,0.6666666666666666,2.6666666666666665,63.0,40.0,26.666666666666668,11.666666666666666,9.333333333333334,4.333333333333333,6.0,442.0
2016,214939,Anna Kalinskaya,2.0,2.0,53.0,33.0,20.0,9.0,9.0,4.0,9.0,185.0
2016,214954,Marketa Vondrousova,5.0,5.5,58.5,33.0,23.0,13.0,8.5,5.0,6.5,286.0
2016,215020,Anna Blinkova,1.0,2.6666666666666665,55.333333333333336,33.0,18.0,10.0,8.0,3.6666666666666665,7.666666666666667,195.0
2016,215035,Dayana Yastremska,2.5,6.0,75.0,42.5,27.5,12.5,11.5,5.0,9.5,337.0
2016,215037,Kayla Day,1.0,3.6666666666666665,44.66666666666666,26.33333333333333,14.0,5.666666666666667,7.333333333333333,4.333333333333333,8.666666666666666,195.0
2016,215042,Katie Swan,6.0,4.0,54.0,26.0,15.0,8.0,8.0,3.0,9.0,383.0
2016,215064,Maria Mateas,0.0,7.0,58.0,42.0,23.0,3.0,10.0,3.0,9.0,859.0
2016,215155,Olesya Pervushina,7.0,10.0,92.0,48.0,30.0,18.0,14.0,2.0,8.0,391.0
2016,215306,Emiliana Arango,1.0,5.0,35.0,21.0,11.0,1.0,6.0,2.0,7.0,820.0
2017,200002,Mirjana Lucic,3.1944444444444446,6.583333333333333,80.38888888888889,46.02777777777778,30.11111111111111,14.52777777777778,10.11111111111111,5.111111111111111,9.305555555555555,20.0
2017,200033,Serena Williams,7.888888888888889,3.888888888888889,61.333333333333336,34.44444444444444,27.22222222222222,12.77777777777778,10.22222222222222,2.888888888888889,4.666666666666667,1.0
2017,200067,Patty Schnyder,3.5,3.5,107.5,69.0,44.5,22.5,15.5,8.0,11.0,144.0
2017,200617,Kimiko Date Krumm,0.0,3.0,33.0,17.0,4.0,3.0,6.0,0.0,6.0,1191.0
2017,200748,Venus Williams,3.5,5.230769230769231,74.73076923076923,45.78846153846154,30.98076923076923,13.0,7.461538461538462,4.923076923076923,8.076923076923077,5.0
2017,201212,Francesca Schiavone,1.962962962962963,4.074074074074074,66.4074074074074,38.18518518518518,24.666666666666668,13.444444444444445,8.851851851851851,4.481481481481482,7.888888888888889,71.0
2017,201290,Daniela Hantuchova,4.0,4.666666666666667,68.0,43.333333333333336,30.33333333333333,9.0,10.333333333333334,3.0,5.666666666666667,222.0
2017,201311,Roberta Vinci,2.033333333333333,1.8666666666666667,72.63333333333334,43.73333333333333,26.7,13.5,9.7,4.6,8.6,18.0
